"","campaignid","sample","Macroalgae","Turf.algae","Stony.corals","Unconsolidated","Seagrasses","Sponges","Consolidated","Other","NetName","ResName","ResArea","ZoneName","ZoneIUCN","NatLegend","Area_KM2","GAZ_DATE","LATEST_GAZ","coords.x1","coords.x2"
"1561","r20150529_013035_wa-gb-auv-12c","PR_20150529_020238_356_FC16",12,24,0,56,0,0,8,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.21854,-33.432845
"1562","r20150529_013035_wa-gb-auv-12c","PR_20150529_020248_856_FC16",0,12,0,36,0,12,40,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.218436,-33.432802
"1563","r20150529_013035_wa-gb-auv-12c","PR_20150529_020259_356_FC16",12,8,0,48,0,0,32,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.218332,-33.432759
"1564","r20150529_013035_wa-gb-auv-12c","PR_20150529_020309_857_FC16",12,16,0,56,8,0,8,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.218228,-33.432717
"1565","r20150529_013035_wa-gb-auv-12c","PR_20150529_020320_358_FC16",4,8,0,44,0,0,44,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.218125,-33.432667
"1566","r20150529_013035_wa-gb-auv-12c","PR_20150529_020330_858_FC16",12,4,0,72,0,0,12,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.218025,-33.432613
"1567","r20150529_013035_wa-gb-auv-12c","PR_20150529_020341_358_FC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217925,-33.432569
"1568","r20150529_013035_wa-gb-auv-12c","PR_20150529_020351_858_FC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217822,-33.432518
"1569","r20150529_013035_wa-gb-auv-12c","PR_20150529_020402_358_FC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217719,-33.432467
"1570","r20150529_013035_wa-gb-auv-12c","PR_20150529_020412_859_FC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217618,-33.432427
"1571","r20150529_013035_wa-gb-auv-12c","PR_20150529_020423_360_FC16",12,0,0,88,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217519,-33.432382
"1572","r20150529_013035_wa-gb-auv-12c","PR_20150529_020433_861_FC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217415,-33.432341
"1573","r20150529_013035_wa-gb-auv-12c","PR_20150529_020444_363_FC16",4,0,0,88,0,0,8,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217311,-33.432296
"1574","r20150529_013035_wa-gb-auv-12c","PR_20150529_020454_863_FC16",16,12,0,60,0,0,12,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217207,-33.432253
"1575","r20150529_013035_wa-gb-auv-12c","PR_20150529_020505_365_FC16",4,36,0,12,0,4,44,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217105,-33.432202
"1576","r20150529_013035_wa-gb-auv-12c","PR_20150529_020515_868_FC16",4,4,0,68,0,0,24,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217001,-33.432154
"1577","r20150529_013035_wa-gb-auv-12c","PR_20150529_020526_369_FC16",28,12,0,4,0,0,56,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216901,-33.43211
"1578","r20150529_013035_wa-gb-auv-12c","PR_20150529_020536_869_FC16",12,28,0,36,0,0,24,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216802,-33.432069
"1579","r20150529_013035_wa-gb-auv-12c","PR_20150529_020547_867_FC16",28,32,0,28,0,0,12,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216698,-33.432014
"1580","r20150529_013035_wa-gb-auv-12c","PR_20150529_020558_367_FC16",32,4,0,24,0,4,36,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216728,-33.431942
"1581","r20150529_013035_wa-gb-auv-12c","PR_20150529_020608_867_FC16",16,20,0,32,0,12,20,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216763,-33.43185
"1582","r20150529_013035_wa-gb-auv-12c","PR_20150529_020619_367_FC16",24,8,0,44,0,4,20,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216797,-33.431752
"1583","r20150529_013035_wa-gb-auv-12c","PR_20150529_020629_869_FC16",4,52,0,16,0,8,20,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216833,-33.431659
"1584","r20150529_013035_wa-gb-auv-12c","PR_20150529_020640_369_FC16",12,0,0,84,0,4,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216867,-33.431563
"1585","r20150529_013035_wa-gb-auv-12c","PR_20150529_020650_870_FC16",16,16,0,28,0,0,40,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216903,-33.431471
"1586","r20150529_013035_wa-gb-auv-12c","PR_20150529_020701_370_FC16",32,12,0,40,0,12,4,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216927,-33.43138
"1587","r20150529_013035_wa-gb-auv-12c","PR_20150529_020711_872_FC16",4,20,0,12,0,0,60,4,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216966,-33.431289
"1588","r20150529_013035_wa-gb-auv-12c","PR_20150529_020722_373_FC16",24,8,0,64,0,0,4,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217006,-33.431199
"1589","r20150529_013035_wa-gb-auv-12c","PR_20150529_020732_873_FC16",12,0,0,76,0,0,12,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217034,-33.431103
"1590","r20150529_013035_wa-gb-auv-12c","PR_20150529_020743_374_FC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.21707,-33.431008
"1591","r20150529_013035_wa-gb-auv-12c","PR_20150529_020753_875_FC16",20,12,0,64,4,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217109,-33.430918
"1592","r20150529_013035_wa-gb-auv-12c","PR_20150529_020804_375_FC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.21714,-33.430823
"1593","r20150529_013035_wa-gb-auv-12c","PR_20150529_020814_875_FC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217179,-33.43073
"1594","r20150529_013035_wa-gb-auv-12c","PR_20150529_020825_375_FC16",4,0,0,96,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217215,-33.430639
"1595","r20150529_013035_wa-gb-auv-12c","PR_20150529_020835_875_FC16",8,16,0,72,0,4,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217252,-33.430546
"1596","r20150529_013035_wa-gb-auv-12c","PR_20150529_020846_375_FC16",12,0,0,84,4,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217286,-33.430456
"1597","r20150529_013035_wa-gb-auv-12c","PR_20150529_020856_876_FC16",8,4,0,76,0,0,8,4,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217318,-33.430358
"1598","r20150529_013035_wa-gb-auv-12c","PR_20150529_020907_376_FC16",16,4,0,76,0,0,4,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217354,-33.430262
"1599","r20150529_013035_wa-gb-auv-12c","PR_20150529_020917_876_FC16",20,8,0,56,0,8,8,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217386,-33.430168
"1600","r20150529_013035_wa-gb-auv-12c","PR_20150529_020928_375_FC16",32,8,0,60,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217426,-33.430077
"1601","r20150529_013035_wa-gb-auv-12c","PR_20150529_020938_875_FC16",12,12,0,28,0,4,44,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217458,-33.429983
"1602","r20150529_013035_wa-gb-auv-12c","PR_20150529_020949_374_FC16",12,16,0,48,0,0,24,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217488,-33.429889
"1603","r20150529_013035_wa-gb-auv-12c","PR_20150529_020959_874_FC16",32,0,0,20,0,0,48,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217528,-33.429795
"1604","r20150529_013035_wa-gb-auv-12c","PR_20150529_021010_372_FC16",8,20,0,32,0,0,40,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217568,-33.429702
"1605","r20150529_013035_wa-gb-auv-12c","PR_20150529_021020_872_FC16",28,24,0,20,0,0,28,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217599,-33.42961
"1606","r20150529_013035_wa-gb-auv-12c","PR_20150529_021031_371_FC16",12,32,0,24,0,0,32,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217638,-33.429515
"1607","r20150529_013035_wa-gb-auv-12c","PR_20150529_021041_871_FC16",8,8,0,52,0,0,32,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217675,-33.429421
"1608","r20150529_013035_wa-gb-auv-12c","PR_20150529_021052_372_FC16",56,16,0,8,0,0,20,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217705,-33.429329
"1609","r20150529_013035_wa-gb-auv-12c","PR_20150529_021102_872_FC16",36,16,0,8,0,0,40,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217739,-33.429234
"1610","r20150529_013035_wa-gb-auv-12c","PR_20150529_021113_373_FC16",24,12,0,28,8,4,24,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217775,-33.429142
"1611","r20150529_013035_wa-gb-auv-12c","PR_20150529_021123_874_FC16",12,40,0,0,0,0,48,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.21781,-33.42905
"1612","r20150529_013035_wa-gb-auv-12c","PR_20150529_021134_374_FC16",0,48,0,40,0,0,12,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217793,-33.428969
"1613","r20150529_013035_wa-gb-auv-12c","PR_20150529_021144_875_FC16",36,20,0,12,0,0,32,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.21768,-33.428955
"1614","r20150529_013035_wa-gb-auv-12c","PR_20150529_021155_375_FC16",20,0,0,72,0,0,8,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217574,-33.428907
"1615","r20150529_013035_wa-gb-auv-12c","PR_20150529_021205_875_FC16",4,4,0,88,0,0,4,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217466,-33.428853
"1616","r20150529_013035_wa-gb-auv-12c","PR_20150529_021216_377_FC16",4,0,0,96,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217352,-33.428802
"1617","r20150529_013035_wa-gb-auv-12c","PR_20150529_021226_878_FC16",0,0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217249,-33.428758
"1618","r20150529_013035_wa-gb-auv-12c","PR_20150529_021237_380_FC16",4,0,0,88,0,0,8,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.21715,-33.428709
"1619","r20150529_013035_wa-gb-auv-12c","PR_20150529_021247_883_FC16",12,0,0,76,0,0,12,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.217046,-33.428657
"1620","r20150529_013035_wa-gb-auv-12c","PR_20150529_021258_385_FC16",20,8,0,60,0,0,12,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216943,-33.42861
"1621","r20150529_013035_wa-gb-auv-12c","PR_20150529_021308_888_FC16",8,12,0,40,0,4,28,8,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216844,-33.42856
"1622","r20150529_013035_wa-gb-auv-12c","PR_20150529_021319_391_FC16",48,12,0,4,0,4,32,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216744,-33.428506
"1623","r20150529_013035_wa-gb-auv-12c","PR_20150529_021329_894_FC16",24,20,0,20,0,0,36,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216642,-33.428461
"1624","r20150529_013035_wa-gb-auv-12c","PR_20150529_021340_398_FC16",24,28,0,36,0,0,12,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216538,-33.428414
"1625","r20150529_013035_wa-gb-auv-12c","PR_20150529_021350_901_FC16",8,36,0,32,0,0,24,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.21643,-33.42836
"1626","r20150529_013035_wa-gb-auv-12c","PR_20150529_021401_402_FC16",36,28,0,4,0,0,32,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216325,-33.428316
"1627","r20150529_013035_wa-gb-auv-12c","PR_20150529_021411_904_FC16",8,44,0,20,0,0,28,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216226,-33.428272
"1628","r20150529_013035_wa-gb-auv-12c","PR_20150529_021422_405_FC16",16,24,0,16,0,4,40,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216118,-33.428222
"1629","r20150529_013035_wa-gb-auv-12c","PR_20150529_021432_907_FC16",24,4,0,20,0,0,52,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.216014,-33.428181
"1630","r20150529_013035_wa-gb-auv-12c","PR_20150529_021443_408_FC16",12,20,0,20,0,0,48,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215921,-33.428133
"1631","r20150529_013035_wa-gb-auv-12c","PR_20150529_021453_910_FC16",12,44,0,8,0,0,36,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215818,-33.42809
"1632","r20150529_013035_wa-gb-auv-12c","PR_20150529_021504_411_FC16",12,28,0,12,0,8,40,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215718,-33.428041
"1633","r20150529_013035_wa-gb-auv-12c","PR_20150529_021514_912_FC16",4,20,0,28,0,0,48,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.21562,-33.427993
"1634","r20150529_013035_wa-gb-auv-12c","PR_20150529_021525_414_FC16",32,24,0,16,0,0,24,4,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215518,-33.427948
"1635","r20150529_013035_wa-gb-auv-12c","PR_20150529_021535_916_FC16",24,48,0,4,0,0,24,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215416,-33.427906
"1636","r20150529_013035_wa-gb-auv-12c","PR_20150529_021546_418_FC16",8,32,0,8,0,4,48,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215317,-33.427857
"1637","r20150529_013035_wa-gb-auv-12c","PR_20150529_021556_919_FC16",12,28,0,16,0,4,36,4,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215242,-33.427893
"1638","r20150529_013035_wa-gb-auv-12c","PR_20150529_021607_421_FC16",12,16,0,32,0,8,28,4,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215272,-33.427975
"1639","r20150529_013035_wa-gb-auv-12c","PR_20150529_021617_924_FC16",24,28,0,4,0,0,44,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215251,-33.428077
"1640","r20150529_013035_wa-gb-auv-12c","PR_20150529_021628_425_FC16",32,0,0,4,0,0,64,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215247,-33.428178
"1641","r20150529_013035_wa-gb-auv-12c","PR_20150529_021638_928_FC16",48,8,0,0,0,0,44,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215221,-33.42828
"1642","r20150529_013035_wa-gb-auv-12c","PR_20150529_021649_929_FC16",60,0,0,0,0,0,40,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215207,-33.428384
"1643","r20150529_013035_wa-gb-auv-12c","PR_20150529_021700_431_FC16",48,12,0,0,0,0,40,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215195,-33.428485
"1644","r20150529_013035_wa-gb-auv-12c","PR_20150529_021710_932_FC16",24,28,0,0,0,0,48,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215169,-33.428584
"1645","r20150529_013035_wa-gb-auv-12c","PR_20150529_021721_433_FC16",44,0,0,0,0,0,56,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215155,-33.428682
"1646","r20150529_013035_wa-gb-auv-12c","PR_20150529_021731_935_FC16",36,16,0,0,0,0,48,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215141,-33.42878
"1647","r20150529_013035_wa-gb-auv-12c","PR_20150529_021742_437_FC16",40,4,0,28,0,0,28,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215122,-33.428878
"1648","r20150529_013035_wa-gb-auv-12c","PR_20150529_021752_940_FC16",48,8,0,12,0,0,32,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215116,-33.428978
"1649","r20150529_013035_wa-gb-auv-12c","PR_20150529_021803_442_FC16",40,0,0,36,0,0,24,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.215093,-33.429079
