"","campaignid","sample","Macroalgae","Turf.algae","Stony.corals","Unconsolidated","Seagrasses","Sponges","Consolidated","NetName","ResName","ResArea","ZoneName","ZoneIUCN","NatLegend","Area_KM2","GAZ_DATE","LATEST_GAZ","coords.x1","coords.x2"
"359","2014-12_Geographe_Bay_stereoBRUVs","90",0,0,0,0,100,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.3224833,-33.5333167
"360","2014-12_Geographe_Bay_stereoBRUVs","91",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2060833,-33.5396
"361","2014-12_Geographe_Bay_stereoBRUVs","92",0,0,0,66.67,33.33,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3149833,-33.4175833
"362","2014-12_Geographe_Bay_stereoBRUVs","93",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.15275,-33.4813167
"363","2014-12_Geographe_Bay_stereoBRUVs","95",0,95,0,0,0,5,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.3155333,-33.5175
"364","2014-12_Geographe_Bay_stereoBRUVs","96",20,20,0,0,60,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.4808167,-33.4489
"365","2014-12_Geographe_Bay_stereoBRUVs","97",0,5,0,85,5,5,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.2926667,-33.38465
"366","2014-12_Geographe_Bay_stereoBRUVs","98",0,0,0,0,95,5,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.1726667,-33.434
"367","2014-12_Geographe_Bay_stereoBRUVs","99",0,60.87,0,26.09,13.05,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.3990167,-33.3953
"368","2014-12_Geographe_Bay_stereoBRUVs","GBR1-1",0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.19625,-33.5936167
"369","2014-12_Geographe_Bay_stereoBRUVs","GBR1-2",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1995333,-33.5936
"370","2014-12_Geographe_Bay_stereoBRUVs","GBR1-3",0,0,0,0,100,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2022833,-33.5937833
"371","2014-12_Geographe_Bay_stereoBRUVs","GBR1-4",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2055167,-33.59345
"372","2014-12_Geographe_Bay_stereoBRUVs","GBR2-1",0,85.71,0,0,14.29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.19065,-33.5938333
"373","2014-12_Geographe_Bay_stereoBRUVs","GBR2-2",0,91.67,0,0,0,8.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1883833,-33.5940167
"374","2014-12_Geographe_Bay_stereoBRUVs","GBR2-3",0,88.89,0,0,0,11.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1864833,-33.5940667
"375","2014-12_Geographe_Bay_stereoBRUVs","GBR2-4",0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.193,-33.59365
"376","2014-12_Geographe_Bay_stereoBRUVs","GBR3-1",37.5,62.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1819333,-33.5944667
"377","2014-12_Geographe_Bay_stereoBRUVs","GBR3-2",0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.193,-33.59365
"378","2014-12_Geographe_Bay_stereoBRUVs","GBR3-3",0,91.67,0,0,8.33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1839667,-33.59365
"379","2014-12_Geographe_Bay_stereoBRUVs","GBR4-1",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2080833,-33.5933333
"380","2014-12_Geographe_Bay_stereoBRUVs","GBR4-2",0,93.75,6.25,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2102333,-33.5928333
"381","2014-12_Geographe_Bay_stereoBRUVs","GBR5-1",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2119333,-33.5932167
"382","2014-12_Geographe_Bay_stereoBRUVs","GBR5-2",0,0,0,21.05,78.95,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2148,-33.5927333
"383","2014-12_Geographe_Bay_stereoBRUVs","GBR5-3",0,0,0,0,100,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2175167,-33.5924167
"384","2014-12_Geographe_Bay_stereoBRUVs","RB1",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2176667,-33.53455
"385","2014-12_Geographe_Bay_stereoBRUVs","RB2",0,0,0,23.08,76.92,0,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.2254833,-33.5085667
"386","2014-12_Geographe_Bay_stereoBRUVs","RC1",12.5,12.5,0,54.17,20.83,0,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.23995,-33.4628
"387","2014-12_Geographe_Bay_stereoBRUVs","RC2",5,20,0,5,40,30,0,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30",115.1780333,-33.48635
"388","2014-12_Geographe_Bay_stereoBRUVs","RC3",0,7.69,7.69,76.92,0,7.69,0,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30",115.1684167,-33.4704833
